x	y	Sought Treatment	labels
3.1112068	18.518959	0	5
-13.269879	-0.121806145	1	4
-9.6021	11.192994	1	7
-7.1714425	23.756031	0	5
7.298085	18.77168	0	2
0.3041147	9.099272	0	0
3.1760755	3.2078555	1	0
6.818089	22.912045	1	2
-18.09127	1.1836237	1	7
-1.8171778	-21.32152	1	1
4.9326777	22.759058	1	2
0.7172022	26.91209	1	5
12.241289	-10.416992	0	3
6.0144286	5.671248	1	0
0.2532249	-15.075015	1	3
-8.160063	-2.250198	1	4
-6.173093	-1.9400058	1	4
-4.5835195	15.963197	0	5
7.1917524	-18.996782	0	3
8.006241	13.973226	0	2
-11.734037	-22.366081	0	1
-12.923926	-6.209097	0	4
3.7899754	-8.432054	0	3
8.573352	14.321454	0	2
4.443379	-7.7393103	0	3
-11.378163	-0.07117684	1	4
6.4221497	16.331898	0	2
-10.806277	3.1402903	0	7
1.9234589	12.44746	1	5
4.8497787	17.091234	1	2
-16.819832	-11.73944	0	4
1.0577949	-18.529428	1	3
13.021089	19.681677	0	2
14.186935	-7.116699	0	6
-1.1394593	14.862831	1	5
16.960388	16.130938	1	2
-18.531956	-1.3190925	1	4
3.76815	22.39515	1	5
-16.431139	-4.828585	1	4
11.01378	21.334814	1	2
7.231846	19.43668	1	2
4.786091	21.085695	1	2
-8.205119	13.502917	1	5
7.682392	-9.417724	0	3
-16.74528	-22.180704	1	1
-1.9973416	7.1734576	1	0
7.479689	-7.457028	0	3
-9.7309885	-22.372402	0	1
26.919725	4.571597	1	6
-13.939753	-20.671864	0	1
13.906863	24.552103	1	2
-7.190987	-21.357435	1	1
-14.934897	-19.218788	1	1
-14.81799	-27.091276	1	1
-6.864606	1.6604457	1	7
0.96081036	20.221327	1	5
-10.488215	-18.105097	1	1
10.124909	-9.146517	0	3
13.184611	9.060183	0	6
-9.9534	22.057272	0	5
14.763895	23.485931	0	2
-0.033666264	14.267467	1	5
-14.236567	8.417438	1	7
12.440491	18.919477	1	2
10.991941	14.731536	1	2
19.350428	-0.48885527	0	6
19.436731	-1.4578488	0	6
4.0389576	7.3901973	0	0
-2.6176047	-5.132572	1	0
0.31252423	5.906883	1	0
11.782806	-14.961151	0	3
-12.504044	-3.0265367	1	4
-8.700542	-2.790455	0	4
15.600152	12.041089	0	2
-8.796033	7.9113426	1	7
-13.860831	9.914961	1	7
14.056561	7.24628	0	6
8.75628	12.783925	0	2
-13.934288	20.86798	1	5
-5.6372547	2.4720788	1	0
5.074117	14.350282	0	2
-2.4986806	16.260439	1	5
-5.48816	-7.2393107	1	4
14.226497	-0.041206706	1	6
4.610235	-15.416091	1	3
-7.393	-17.700836	1	1
-14.537222	1.1023588	1	7
-4.507391	15.619505	1	5
-14.982292	-11.125456	1	4
14.375822	18.675396	0	2
18.358835	7.9680085	0	6
-1.9174278	-14.52983	1	3
-11.900452	-13.414809	0	4
-6.3549037	13.304808	1	5
-16.905388	-3.0608613	1	4
3.188478	27.117163	1	5
-0.8294846	17.513802	1	5
-12.596168	-23.03718	1	1
-9.210257	-24.678326	0	1
16.276695	5.192872	1	6
2.6068745	-7.0090265	0	3
15.784116	8.087062	0	6
14.74107	15.055528	0	2
10.153819	1.0384688	1	6
14.278589	-6.367069	0	6
9.197774	-0.8035626	1	6
6.379558	11.8350115	0	2
-4.3684287	-6.3414335	1	4
-21.28346	11.754348	1	7
10.303131	-9.657223	0	3
15.616735	20.105392	0	2
-7.1301026	10.333384	1	7
12.795588	-2.552942	1	6
13.34776	3.8100202	1	6
-15.622239	-28.267231	0	1
6.0217285	-6.5023723	0	3
1.5737561	8.527817	1	0
-1.5879838	-2.3898034	1	0
16.963388	7.4639397	0	6
-12.953832	-21.215576	0	1
-4.8642282	-4.442219	0	4
-16.344973	-2.0802433	1	4
5.949191	-5.377995	1	3
1.0780753	-25.746565	1	1
-8.577769	0.42637104	0	4
10.72796	15.509301	0	2
15.426387	1.435712	0	6
5.6457043	-12.0108795	1	3
15.653902	5.1102495	1	6
5.0030084	3.9972892	1	0
2.9479403	17.090675	0	5
-2.0082855	17.56173	1	5
8.463984	-16.130304	1	3
7.649785	22.189466	1	2
6.602041	-7.771182	0	3
3.022209	9.951073	0	0
-0.26411754	5.714872	1	0
-14.892181	-0.09954346	1	4
-12.668382	-27.005999	0	1
-0.45023796	21.60481	1	5
-12.451617	-29.719421	0	1
9.296831	5.363494	1	6
15.168889	-2.99006	0	6
-16.43885	0.7488616	1	4
3.9523604	-14.429324	0	3
1.9300681	12.660522	1	5
13.144176	20.955421	1	2
-11.913112	8.087352	0	7
9.84412	16.60501	1	2
-8.087334	6.886936	1	7
-7.136242	-22.90895	0	1
-15.294402	-7.012704	1	4
5.3184876	16.154022	0	2
5.1883254	-19.124437	1	3
-14.770467	-2.9257154	1	4
-2.4116888	4.8305464	1	0
3.8685875	10.529491	0	0
-6.8314276	-24.820057	1	1
5.647837	0.1897943	1	0
-17.293491	7.837029	1	7
9.530955	-6.1291156	1	3
-11.407037	-11.0026865	1	4
-16.516233	-25.51526	0	1
17.821892	9.125925	0	6
-10.194475	-27.904158	1	1
5.3010926	-4.0277143	1	0
3.9353428	19.951555	1	5
7.004181	-10.982071	1	3
-13.3438015	-28.686073	0	1
11.46811	-2.9656463	0	6
-6.2037954	4.0311184	0	7
-9.740018	-29.084927	0	1
-12.842707	16.5702	1	7
16.362307	18.253918	0	2
-16.1926	-0.45857036	1	4
-11.872377	11.99837	1	7
-14.269697	12.964082	1	7
17.261232	4.216972	1	6
-9.96964	-19.607317	0	1
-3.5150528	-18.063911	0	1
6.1105	-8.149002	0	3
8.373128	11.31052	1	2
-0.5587532	11.683365	0	5
-6.2081842	2.9031155	1	7
13.809503	-9.098359	1	3
10.106242	24.147837	1	2
19.949656	7.374668	1	6
11.921723	-1.5162804	1	6
1.9013786	-16.5331	0	3
-16.246403	-4.1697645	1	4
-9.059948	-21.72111	1	1
15.692885	4.9751287	1	6
-5.885275	-1.7129146	0	4
5.3316607	5.4609933	1	0
-11.834746	-24.780523	0	1
-18.146889	5.6842856	1	7
1.4023802	-0.27111572	0	0
2.8970015	1.5902131	0	0
0.6651515	18.175009	1	5
10.879727	26.267265	0	2
-8.629259	-28.12909	1	1
5.6130853	16.18001	1	2
9.600176	8.8922	0	6
17.88109	20.14647	0	2
-14.262391	3.310104	1	7
-0.896684	13.793884	1	5
10.3210335	3.6585517	0	6
8.872246	-10.582243	0	3
4.7188416	3.0285954	1	0
-8.435278	-23.973404	1	1
8.910639	14.61109	1	2
-3.6358619	-1.6944807	1	0
-11.747286	10.584618	1	7
5.4886794	-13.182875	0	3
12.137902	7.619791	1	6
-4.5116577	20.023844	0	5
13.933116	24.537079	1	2
-9.980899	-15.27772	1	1
-7.552238	20.29923	1	5
-12.37363	-25.229126	1	1
5.164117	18.98735	1	2
-5.640309	-7.1941195	1	4
0.122046836	-1.7944756	1	0
-4.7814393	-12.743578	1	3
7.163865	10.16418	0	2
0.08044445	11.974952	0	5
22.234335	7.4558034	1	6
-13.1284075	-27.222336	1	1
14.576818	21.34603	1	2
-1.4129137	3.1062987	1	0
-12.053166	-1.8453023	1	4
14.65059	18.44611	1	2
-7.2125535	-27.156242	1	1
-15.47974	-20.82747	0	1
-2.3730917	-15.678913	1	3
-17.455582	3.3481498	1	7
-10.513025	-26.044752	1	1
-13.383218	-24.112242	0	1
-10.51126	-28.411816	1	1
22.373186	13.62636	0	2
-19.32285	-4.4135947	1	4
12.299186	0.030993724	0	6
-7.466481	17.947054	0	5
-14.484619	-21.413177	0	1
7.340364	5.1095667	1	0
-12.096181	-1.5104827	0	4
7.094559	4.5075364	1	0
-16.726456	-11.789508	1	4
-15.13691	8.552693	1	7
21.006145	1.5788087	0	6
-12.629811	-26.322367	0	1
